Dates,XAU Curncy,XAG Curncy,XPD Curncy,XPT Curncy,USSA1 Curncy,USYC2Y10 Index,CHF Curncy,CNY Curncy,GBP Curncy,EUR Curncy,AUD Curncy,INDU Index,VIX Index
30/3/2000,276.75,4.95,613.5,482,6.97,-42.35,1.6567,8.2788,1.5948,0.9613,0.6134,10980.25,25.47
31/3/2000,279.08,5.01,613.5,485,6.92,-41.45,1.6653,8.2787,1.5911,0.9555,0.6071,10921.93,24.11
3/4/2000,278.2,5.03,595,505,6.95,-34.3,1.6548,8.2786,1.5964,0.9553,0.6086,11221.94,24.03
4/4/2000,284.45,5.14,585.5,509.5,6.93,-40.45,1.6423,8.2791,1.5932,0.9596,0.6047,11164.85,27.12
5/4/2000,281.5,5.155,597,510,6.81,-52.05,1.6359,8.2795,1.5847,0.9625,0.6061,11033.93,28.41
6/4/2000,280.5,5.115,600,521.5,6.86,-43.2,1.6394,8.2795,1.5815,0.9584,0.6014,11114.28,27.15
7/4/2000,280,5.085,587.5,511.5,6.88,-41,1.6437,8.2795,1.5795,0.9553,0.5986,11111.49,24.39
10/4/2000,282,5.13,550,485,6.86,-56,1.6339,8.2798,1.5855,0.9627,0.5953,11186.57,25.99
11/4/2000,281.8,5.135,555,492,6.82,-47.5,1.6411,8.2791,1.5856,0.9592,0.5958,11287.09,27.25
12/4/2000,282.05,5.115,565,497,6.87,-41.25,1.6524,8.2796,1.5886,0.959,0.5981,11125.14,28.98
13/4/2000,281.6,5.15,558,498.5,6.87,-32.9,1.6497,8.2794,1.5866,0.9524,0.5983,10923.55,29.4
14/4/2000,282.6,5.11,560,504,6.87,-46.6,1.6331,8.2794,1.5868,0.9622,0.5976,10305.78,33.49
17/4/2000,281.38,5.105,585,504,6.81,-29.05,1.6488,8.2794,1.5805,0.9527,0.5909,10582.52,28.95
18/4/2000,281.3,5.11,572.5,504,6.82,-26.05,1.6659,8.279,1.5771,0.9453,0.5948,10767.42,26.12
19/4/2000,280.7,5.1,577.75,502,6.84,-36.95,1.6697,8.2793,1.582,0.9402,0.5957,10674.97,27.02
20/4/2000,280,4.97,560,500,6.85,-36.75,1.6773,8.2791,1.5793,0.9374,0.5924,10844.06,25.85
21/4/2000,280,4.97,560,493,6.82,-40.05,1.6753,8.2785,1.5795,0.9385,0.5944,10844.06,25.85
24/4/2000,279.8,4.935,560,488.5,6.85,-46.7,1.6762,8.2786,1.5785,0.938,0.5946,10906.1,27.37
25/4/2000,278.4,5.005,560,476.75,6.89,-37.3,1.7075,8.2791,1.5812,0.9208,0.5935,11124.83,25.24
26/4/2000,275.88,4.94,580,469,6.96,-48.3,1.7029,8.2795,1.5756,0.9235,0.5882,10945.5,26.97
27/4/2000,277.05,4.95,580,483.5,6.98,-45.3,1.7272,8.2798,1.572,0.9099,0.5872,10888.11,26.19
28/4/2000,273.55,4.97,595,509,7.09,-50.7,1.7157,8.2799,1.5513,0.9119,0.5839,10733.92,26.2
1/5/2000,273.35,5.02,595,555.5,7.13,-43.25,1.7086,8.2799,1.5536,0.9158,0.5827,10811.79,25.88
2/5/2000,274.95,5.025,620,536.5,7.15,-44.65,1.7117,8.2799,1.5604,0.91,0.5845,10731.13,28.5
3/5/2000,278.25,5.015,595.25,507.5,7.16,-35.35,1.7248,8.2799,1.5611,0.8948,0.5923,10480.13,31.63
4/5/2000,279.95,5.1,595,517.5,7.21,-39.75,1.7404,8.2799,1.5412,0.8895,0.5912,10412.5,30.77
5/5/2000,278.95,4.995,595,515,7.29,-34.55,1.7322,8.2799,1.5303,0.897,0.5965,10577.86,27.53
8/5/2000,276.73,5.01,577,502.5,7.36,-28.3,1.7264,8.2798,1.5332,0.8977,0.5813,10603.64,28.2
9/5/2000,277.25,5.025,584,510.5,7.37,-26.15,1.7149,8.279,1.5311,0.9075,0.5856,10536.75,28.93
10/5/2000,277.75,5.035,585,515.5,7.325,-38.85,1.7105,8.2785,1.5118,0.9068,0.5807,10367.79,29.87
11/5/2000,275.95,5,585,521.5,7.33,-48.75,1.7268,8.2782,1.5035,0.9016,0.581,10545.97,27.76
12/5/2000,276.15,5,580.25,523,7.36,-33.35,1.691,8.2778,1.5202,0.9197,0.5811,10609.37,26.05
15/5/2000,275.45,4.995,567.5,518.5,7.43,-42.55,1.7072,8.2777,1.5054,0.9112,0.5713,10807.78,24.86
16/5/2000,275.65,5.085,570,510,7.42,-47.45,1.7209,8.2777,1.4932,0.9003,0.5767,10934.57,24.34
17/5/2000,273.35,4.98,581,509.5,7.48,-41.15,1.734,8.2768,1.4968,0.8959,0.5688,10769.74,23.98
18/5/2000,273.35,5,575,516.5,7.48,-29.95,1.738,8.2773,1.4835,0.8946,0.5714,10777.28,23.96
19/5/2000,274.25,5,570,531.75,7.49,-31.95,1.7299,8.2768,1.487,0.8975,0.5742,10626.86,25.44
22/5/2000,275.65,4.975,580,555.5,7.44,-34.85,1.7215,8.277,1.4925,0.9031,0.5716,10542.55,26
23/5/2000,274.25,5.005,564.5,547.5,7.45,-39.65,1.7211,8.2768,1.4769,0.9071,0.5745,10422.28,25.87
24/5/2000,273.55,4.985,568.25,563,7.43,-23.95,1.724,8.2769,1.4753,0.9044,0.571,10535.35,24.32
25/5/2000,270.3,4.91,564.5,560,7.48,-27.8,1.7143,8.2773,1.4702,0.9115,0.5685,10323.92,24.58
26/5/2000,272.25,4.925,570,545.5,7.44,-34.1,1.6836,8.2771,1.49,0.9309,0.5736,10299.24,24.47
29/5/2000,272.15,4.93,570,549.27,7.43,-40.5,1.6922,8.2768,1.4925,0.9266,0.5724,10299.24,24.47
30/5/2000,273.2,4.935,570.25,555,7.47,-29.55,1.6883,8.2777,1.4966,0.9301,0.5752,10527.14,23.62
31/5/2000,272.1,4.92,566,546,7.5,-31.45,1.68,8.2773,1.5014,0.938,0.5725,10522.34,23.65
1/6/2000,272.8,4.895,582,551,7.47,-31.85,1.6871,8.2771,1.4944,0.9312,0.5721,10652.2,22.36
2/6/2000,281.15,4.935,588,560,7.4,-34,1.6632,8.2771,1.5098,0.9463,0.5798,10794.76,21.48
5/6/2000,285.45,5.025,593,565,7.26,-36.95,1.6614,8.277,1.5196,0.9479,0.582,10815.31,22.71
6/6/2000,289,5.075,615,569,7.24,-41.2,1.6456,8.2773,1.5284,0.9548,0.5887,10735.58,23.05
7/6/2000,286.7,5.07,617.5,567,7.24,-40.15,1.63,8.2773,1.5224,0.9622,0.5937,10812.87,22.48
8/6/2000,284.45,5.06,637.5,550,7.26,-41.75,1.6407,8.2775,1.5108,0.956,0.5887,10668.73,22.77
9/6/2000,283.85,5.03,642,553,7.28,-37.25,1.6417,8.2772,1.5096,0.9536,0.5881,10614.07,22.14
12/6/2000,286.8,5.01,642.5,545.5,7.28,-41,1.6375,8.2771,1.5131,0.9538,0.5918,10564.21,22.32
13/6/2000,285.75,5,656.5,560,7.25,-29.6,1.6286,8.277,1.5068,0.9596,0.5963,10621.85,21.67
14/6/2000,291.75,5.06,659.5,542,7.2,-37.9,1.6343,8.2768,1.499,0.9579,0.5995,10687.96,21.48
15/6/2000,289.85,5.065,659.5,540,7.18,-30,1.6356,8.2768,1.5121,0.9547,0.6028,10714.83,20.68
16/6/2000,289.25,5.055,670,540,7.18,-41.3,1.6173,8.2768,1.5153,0.965,0.6063,10449.31,20.5
19/6/2000,286.25,5.02,680,557,7.12,-42.8,1.6311,8.2768,1.5116,0.9567,0.6011,10557.85,20.63
20/6/2000,286.15,5.01,687.5,567,7.16,-47.6,1.6283,8.277,1.5186,0.9548,0.6028,10435.17,20.88
21/6/2000,286.15,4.96,690,580,7.19,-37.35,1.64,8.2772,1.4986,0.9442,0.6023,10497.75,20.61
22/6/2000,285.65,4.965,669,580,7.21,-43.45,1.6552,8.2771,1.5126,0.9355,0.5966,10376.12,22
23/6/2000,283.15,4.955,646,567,7.21,-30.05,1.6588,8.2769,1.5011,0.9359,0.5946,10404.76,22.34
26/6/2000,284,4.97,666,565,7.22,-39.2,1.6519,8.2773,1.4969,0.9369,0.5971,10543,22.45
27/6/2000,286.05,4.955,651,564,7.21,-37.35,1.6342,8.2774,1.5073,0.9459,0.6015,10504.47,21.8
28/6/2000,292.65,4.98,655,580,7.21,-25.45,1.6486,8.2775,1.5131,0.9401,0.6022,10527.8,20.29
29/6/2000,289.25,5,653,569,7.2,-33.5,1.6356,8.278,1.5188,0.952,0.6008,10398.04,19.7
30/6/2000,289.53,5.03,635,562,7.16,-26.25,1.6343,8.2782,1.5141,0.9525,0.5974,10447.9,19.54
3/7/2000,288.35,5,623,554,7.1,-29.55,1.6369,8.2786,1.5135,0.9502,0.5983,10560.68,19.83
4/7/2000,288.05,4.99,625,551,7.105,-29.55,1.6333,8.2789,1.5152,0.9513,0.5983,10560.68,19.83
5/7/2000,284.25,4.98,618,542.5,7.06,-35.15,1.6244,8.2787,1.5074,0.9525,0.5895,10483.6,21.16
6/7/2000,283.65,4.995,636,538,7.1,-22.75,1.6261,8.2791,1.5073,0.9507,0.59,10481.48,20.94
7/7/2000,283.65,4.975,656,541,7.03,-29.95,1.6272,8.2793,1.5139,0.9484,0.5919,10635.99,19.22
10/7/2000,283.95,4.985,666,550,7.06,-27.4,1.6228,8.2795,1.513,0.9553,0.5927,10646.59,20.33
11/7/2000,282.55,4.955,668,551,7.07,-27.85,1.628,8.2794,1.5172,0.9527,0.5877,10727.19,20.11
12/7/2000,280.6,4.965,668,561,7.08,-20.35,1.6518,8.2795,1.5064,0.9424,0.5888,10783.42,20.03
13/7/2000,280.25,4.97,660,561,7.06,-38.95,1.6546,8.2791,1.5034,0.9372,0.5848,10788.72,20.03
14/7/2000,281.3,5,686,561,7.11,-34.15,1.6508,8.2796,1.5006,0.9385,0.5844,10812.75,19.32
17/7/2000,283.6,5.01,702.5,575,7.13,-28.05,1.6532,8.2791,1.4948,0.9366,0.5878,10804.27,19.45
18/7/2000,282.65,5.015,716,581,7.14,-31.35,1.6768,8.2796,1.4977,0.9248,0.5814,10739.92,19.75
19/7/2000,279.15,4.97,707,577,7.15,-16.2,1.6761,8.2796,1.4982,0.9246,0.5766,10696.08,19.65
20/7/2000,280.25,4.98,720,575,7.05,-32.2,1.6625,8.2796,1.5116,0.9331,0.5838,10843.87,18.94
21/7/2000,280.35,4.925,762,594,7.04,-34.35,1.6602,8.2795,1.517,0.9369,0.5856,10733.56,18.94
24/7/2000,279.25,4.94,767,579,7.06,-29.85,1.6651,8.2798,1.5153,0.9337,0.5856,10685.12,19.92
25/7/2000,279.05,4.925,764,567.25,7.04,-30.5,1.6535,8.2797,1.5166,0.9385,0.5854,10699.97,19.39
26/7/2000,279.75,4.945,766,569.5,7.05,-23.55,1.6481,8.2796,1.5155,0.9428,0.5911,10516.48,19.67
27/7/2000,278.5,4.96,771,567.5,7.03,-28,1.6643,8.2793,1.5141,0.9317,0.5883,10586.13,19.6
28/7/2000,278.38,4.95,769,562,7.05,-25.45,1.6761,8.2794,1.5027,0.923,0.588,10511.17,20.84
31/7/2000,277.25,4.99,815.5,580,7.07,-20.6,1.6699,8.2792,1.4997,0.9266,0.5808,10521.98,20.74
1/8/2000,277.35,4.985,823,585.75,6.9,-23.6,1.6881,8.2788,1.492,0.9147,0.5796,10606.95,20.55
2/8/2000,277.55,4.98,847.5,612,6.9,-23.55,1.6877,8.2791,1.4957,0.9136,0.5842,10687.53,20
3/8/2000,273.95,4.955,794.5,571,7.01,-18.25,1.7051,8.2796,1.4977,0.9061,0.5858,10706.58,19.99
4/8/2000,273.5,4.92,794.5,578,6.98,-27.55,1.7054,8.2798,1.5065,0.9083,0.5866,10767.75,18.62
7/8/2000,273.75,4.93,743.5,572,6.97,-20.35,1.7064,8.2799,1.5136,0.9071,0.587,10867.01,19.03
8/8/2000,273.25,4.9,742.5,576.5,6.93,-23.9,1.7106,8.2799,1.505,0.9022,0.5836,10976.89,18.79
9/8/2000,272.25,4.885,785.5,577,6.93,-24.3,1.7144,8.2798,1.502,0.9006,0.5793,10905.83,19.18
10/8/2000,272.75,4.89,782.5,581,6.92,-48.15,1.7045,8.2799,1.4976,0.9083,0.5828,10908.76,19.19
11/8/2000,275.15,4.915,782.5,569,6.97,-43.7,1.7214,8.2796,1.5015,0.9026,0.5783,11027.8,18.55
14/8/2000,274.8,4.87,767.5,569,6.98,-49.85,1.7196,8.2795,1.5055,0.9056,0.5827,11176.14,17.88
15/8/2000,274.65,4.86,765,565,6.97,-48.45,1.709,8.2788,1.5043,0.9135,0.5827,11067,17.98
16/8/2000,277.2,4.85,770,573,6.98,-44.9,1.706,8.2797,1.5005,0.9161,0.5914,11008.39,18.02
17/8/2000,277.65,4.86,750,573,6.98,-44.15,1.707,8.2799,1.4977,0.9162,0.5927,11055.64,17.48
18/8/2000,276.65,4.835,743,571.5,6.97,-50.45,1.7215,8.2797,1.4895,0.9064,0.5908,11046.48,17.05
21/8/2000,275.25,4.85,740.25,570,6.97,-47.9,1.7312,8.2799,1.4872,0.9017,0.5878,11079.81,17.35
22/8/2000,273.75,4.83,743,574,6.98,-43.3,1.74,8.2799,1.4816,0.8964,0.5797,11139.15,17.47
23/8/2000,271.25,4.78,735,573,6.94,-46.1,1.7198,8.2796,1.4873,0.9017,0.5718,11144.65,17.38
24/8/2000,272.95,4.84,722.5,577,6.91,-47.8,1.7132,8.2799,1.4813,0.9021,0.5728,11182.74,17.04
25/8/2000,274.25,4.865,715,577,6.91,-49.3,1.7098,8.2799,1.4692,0.9021,0.5743,11192.63,16.53
28/8/2000,274.15,4.915,714,587,6.93,-47.85,1.7141,8.2799,1.4692,0.9002,0.5724,11252.84,16.54
29/8/2000,273.45,4.93,721.5,590,6.97,-42.25,1.7336,8.2799,1.4561,0.8921,0.5698,11215.1,16.89
30/8/2000,274.2,4.91,715.5,597,6.95,-36.3,1.7299,8.2788,1.4598,0.894,0.5765,11103.01,17.69
31/8/2000,277.85,4.97,718,588,6.9,-35.35,1.7424,8.2786,1.4473,0.8878,0.5764,11215.1,16.84
1/9/2000,276.75,4.96,725,592,6.84,-40.3,1.7246,8.2787,1.4642,0.8997,0.5765,11238.78,17.53
4/9/2000,277,4.96,717.5,612,6.84,-39.45,1.7304,8.2786,1.458,0.8978,0.5747,11238.78,17.53
5/9/2000,275.55,4.95,720,597,6.85,-41.4,1.7456,8.279,1.4548,0.8903,0.5692,11260.61,19.82
6/9/2000,274.45,4.93,732.5,609,6.87,-40.4,1.7782,8.2794,1.4367,0.8702,0.5635,11310.64,20.79
7/9/2000,273.8,4.91,760,612,6.87,-34.2,1.7777,8.279,1.438,0.8713,0.5595,11259.87,19.42
8/9/2000,273.05,4.9,770,608,6.84,-38,1.784,8.2794,1.4151,0.8672,0.556,11220.65,18.46
11/9/2000,273.43,4.865,756,611,6.85,-35.3,1.7746,8.2786,1.4024,0.8577,0.561,11195.49,18.4
12/9/2000,273,4.885,769.9,608.2,6.84,-30.4,1.766,8.2787,1.4066,0.864,0.5581,11233.23,18.59
13/9/2000,272.75,4.87,747,598,6.82,-36.9,1.7705,8.2777,1.4094,0.8594,0.5538,11182.18,18.32
14/9/2000,272.55,4.88,722,587.8,6.81,-28.15,1.7731,8.2773,1.4074,0.8644,0.5502,11087.47,18.26
15/9/2000,272.45,4.86,723,593.5,6.79,-18.4,1.7854,8.2771,1.3977,0.8543,0.5443,10927,18.52
18/9/2000,271.8,4.86,711,594.5,6.76,-19.55,1.7839,8.2772,1.4063,0.8537,0.5416,10808.52,20.25
19/9/2000,272.15,4.87,722,593.7,6.75,-24,1.7768,8.2779,1.4091,0.8509,0.5453,10789.29,19.54
20/9/2000,269.35,4.83,717.25,593,6.78,-12.6,1.7767,8.2775,1.4105,0.8493,0.5389,10687.92,19.93
21/9/2000,270.65,4.865,727.5,584,6.77,-26,1.7643,8.2778,1.4375,0.8599,0.5455,10765.52,20.18
22/9/2000,272.15,4.89,738,587,6.75,-24.35,1.7327,8.2787,1.4537,0.8766,0.5443,10847.37,20.74
25/9/2000,274.3,4.9,716.25,583,6.795,-21.05,1.7347,8.2793,1.4526,0.8745,0.5484,10808.15,21.41
26/9/2000,274.35,4.91,718,570,6.785,-24.6,1.7231,8.2791,1.4638,0.8828,0.5495,10631.32,21.88
27/9/2000,278.58,4.94,716.5,571.7,6.8,-17.9,1.7245,8.2795,1.4645,0.8834,0.5505,10628.36,21.67
28/9/2000,275.25,4.93,708,576.7,6.77,-16.65,1.7335,8.2799,1.4623,0.8791,0.5438,10824.06,19.47
29/9/2000,274.25,4.87,714.85,576.8,6.79,-16.85,1.7247,8.2798,1.4754,0.8828,0.5428,10650.92,20.57
2/10/2000,273.45,4.88,717.5,573,6.79,-17.25,1.737,8.279,1.4662,0.8773,0.5461,10700.13,21.23
3/10/2000,272.25,4.89,720.7,570.7,6.8,-14.5,1.7323,8.279,1.4596,0.8757,0.5406,10719.74,21.85
4/10/2000,270.75,4.86,734.15,573,6.79,-11.75,1.7352,8.279,1.4597,0.8746,0.5375,10784.48,21.54
5/10/2000,269.65,4.87,744,584,6.78,-11.7,1.7522,8.279,1.4439,0.8691,0.5298,10724.92,21.03
6/10/2000,269.65,4.87,740.85,584,6.78,-18.25,1.7501,8.279,1.4459,0.8684,0.5338,10596.54,22.71
9/10/2000,270.6,4.87,736.9,582.3,6.77,-11.2,1.7516,8.279,1.4487,0.8687,0.5373,10568.43,24.02
10/10/2000,272.75,4.895,736.75,580.5,6.79,-16.25,1.7435,8.2789,1.4546,0.8716,0.5343,10524.4,24.86
11/10/2000,271.15,4.86,739.35,584,6.75,-4.95,1.7426,8.2786,1.4628,0.8683,0.5329,10413.79,26.57
12/10/2000,276.55,4.905,741,586.8,6.68,-14.75,1.7435,8.2786,1.4714,0.863,0.5306,10034.58,30.51
13/10/2000,272.65,4.865,738,585.3,6.69,-15.85,1.7683,8.2784,1.4498,0.856,0.5285,10192.18,27.6
16/10/2000,272,4.86,738.65,577.3,6.7,-9.85,1.7749,8.2781,1.4477,0.8498,0.5224,10238.8,26.79
17/10/2000,271.25,4.84,738.5,573.9,6.67,-15.7,1.7684,8.2784,1.4503,0.8543,0.521,10089.71,27.84
18/10/2000,270.65,4.84,740,579.1,6.66,-17.15,1.7879,8.2781,1.4436,0.8389,0.5215,9975.02,28.72
19/10/2000,270.8,4.83,759,594.9,6.67,-17.4,1.7843,8.278,1.4464,0.8436,0.5215,10142.98,25.09
20/10/2000,271.55,4.83,760,593.5,6.65,-17.95,1.7819,8.2778,1.4512,0.8421,0.5291,10226.59,24.24
23/10/2000,270.25,4.785,761.35,586,6.64,-24.4,1.7977,8.2784,1.4537,0.8354,0.5262,10271.72,24.69
24/10/2000,270.65,4.79,752,574.7,6.65,-29.05,1.7983,8.2784,1.45,0.8359,0.5242,10393.07,24.28
25/10/2000,266.75,4.76,753.9,580.3,6.68,-22.9,1.8215,8.2782,1.432,0.8272,0.5202,10326.48,26.65
26/10/2000,265.15,4.73,755,578.9,6.7,-24,1.8197,8.2785,1.4364,0.8303,0.5217,10380.12,28.62
27/10/2000,264.55,4.75,756,576.5,6.71,-24.3,1.8057,8.2788,1.455,0.8393,0.5235,10590.62,26.47
30/10/2000,264.5,4.74,752,579.2,6.72,-18.2,1.8087,8.278,1.4493,0.8411,0.5224,10835.77,25.46
31/10/2000,265.15,4.74,766.5,577.5,6.7,-12.1,1.7973,8.2775,1.4477,0.8489,0.5185,10971.14,23.63
1/11/2000,264.8,4.76,779,589,6.66,-11.3,1.776,8.2773,1.4516,0.8612,0.5251,10899.47,24.28
2/11/2000,264.75,4.71,796.5,604.8,6.66,-19.35,1.7783,8.277,1.4433,0.8584,0.5214,10880.51,23.92
3/11/2000,265.15,4.74,793,599.5,6.69,-13.85,1.7563,8.2768,1.4485,0.8666,0.5263,10817.95,23.67
6/11/2000,265.05,4.75,780,595,6.71,-11.9,1.7661,8.2771,1.4271,0.8625,0.5275,10977.21,24.52
7/11/2000,264.45,4.72,783.25,602,6.72,-9.15,1.7686,8.2769,1.4333,0.86,0.5288,10952.18,24.91
8/11/2000,265.05,4.73,783.5,603,6.71,-9.4,1.7751,8.2772,1.4232,0.8555,0.5268,10907.06,25.66
9/11/2000,265.95,4.74,787.05,604.1,6.68,-6.45,1.7535,8.2768,1.4333,0.8666,0.5274,10834.25,27.2
10/11/2000,264.75,4.685,787.55,600.6,6.66,-9.85,1.7718,8.2772,1.4254,0.8596,0.5194,10602.95,28.53
13/11/2000,264.35,4.67,779.5,595,6.64,-14.1,1.7741,8.2768,1.4379,0.8571,0.5199,10517.25,29.06
14/11/2000,264.65,4.67,787.5,600,6.66,-13.45,1.775,8.2773,1.4307,0.8576,0.5193,10681.06,26.81
15/11/2000,265,4.67,787.5,595,6.65,-14.5,1.7798,8.2768,1.4269,0.8575,0.5208,10707.6,26.15
16/11/2000,266.5,4.66,787.5,586.7,6.63,-20.4,1.7871,8.2773,1.4255,0.8532,0.5207,10656.03,25.05
17/11/2000,265.75,4.65,785.5,592.5,6.64,-16,1.7995,8.2769,1.4227,0.8478,0.5188,10629.87,24.81
20/11/2000,266.35,4.64,787.5,597,6.62,-17.85,1.7935,8.2779,1.424,0.8514,0.5141,10462.65,27.43
21/11/2000,265.85,4.63,787.5,591.8,6.63,-18.65,1.8036,8.2786,1.418,0.844,0.5094,10494.5,26.62
22/11/2000,266.55,4.63,789.5,591,6.6,-19.3,1.8006,8.2782,1.4072,0.8457,0.5261,10399.32,27.71
23/11/2000,265.85,4.62,789.5,591,6.61,-25.25,1.8135,8.278,1.3997,0.8393,0.5222,10399.32,27.71
24/11/2000,266.35,4.615,789.5,588,6.62,-23.2,1.8077,8.2779,1.3994,0.838,0.5235,10470.23,26
27/11/2000,270,4.7,794.5,602,6.62,-17.1,1.7747,8.278,1.4176,0.8529,0.5256,10546.07,26.93
28/11/2000,269.6,4.7,805,598,6.57,-6.45,1.7641,8.2777,1.4178,0.8559,0.5224,10507.58,27.64
29/11/2000,266.55,4.63,810,604,6.51,-8.85,1.7601,8.2774,1.4222,0.8578,0.5222,10629.11,27.49
30/11/2000,270.45,4.69,825,611,6.46,-13.55,1.729,8.2777,1.4251,0.8729,0.5278,10414.49,29.65
1/12/2000,269.4,4.65,842.1,615,6.47,-10.05,1.7221,8.2775,1.4423,0.8799,0.5382,10373.54,27.48
4/12/2000,271.2,4.73,880,625,6.46,8.25,1.7022,8.2771,1.4516,0.8857,0.5433,10560.1,27.78
5/12/2000,270.55,4.72,872,618,6.35,-0.8,1.715,8.277,1.4321,0.8799,0.5394,10898.72,24.99
6/12/2000,274.75,4.76,860,605,6.28,-10.8,1.6979,8.277,1.4439,0.892,0.5487,10664.38,25.07
7/12/2000,273.85,4.74,902.5,613.6,6.26,-13.25,1.7,8.277,1.4448,0.8885,0.5467,10617.36,25.34
8/12/2000,272.8,4.66,908.3,608.9,6.28,-22.7,1.7011,8.2769,1.4518,0.8888,0.5488,10712.91,22.41
11/12/2000,270.85,4.67,924,615.5,6.33,-15.55,1.7095,8.2773,1.4568,0.8783,0.541,10725.8,23.51
12/12/2000,270.95,4.68,936.15,620.6,6.31,-8.65,1.7126,8.2771,1.4486,0.8794,0.542,10768.27,24.88
13/12/2000,269.05,4.64,895,611.1,6.25,-14.85,1.7148,8.277,1.4561,0.877,0.5416,10794.44,23.63
14/12/2000,269.55,4.615,927.55,619.2,6.2,-15.8,1.6877,8.2768,1.4733,0.8923,0.5436,10674.99,24.86
15/12/2000,270.95,4.58,946.5,611.7,6.17,-13.95,1.6821,8.2768,1.4757,0.8966,0.5456,10434.96,26.55
18/12/2000,270.15,4.59,940,605,6.14,-17.45,1.6798,8.2774,1.4758,0.896,0.5424,10645.42,27.7
19/12/2000,270.25,4.6,915,604.3,6.14,-1.95,1.6817,8.2772,1.4694,0.8953,0.5484,10584.37,27.17
20/12/2000,272.85,4.61,943,609.2,6.03,-11.05,1.6708,8.2769,1.4762,0.9093,0.5534,10318.93,31.74
21/12/2000,274.15,4.6,950,615.9,5.97,-5.1,1.6601,8.2768,1.4735,0.9166,0.5546,10487.29,29.66
22/12/2000,273.95,4.62,965,611.1,5.93,-7.8,1.6445,8.2777,1.4765,0.9232,0.5565,10635.56,27.55
25/12/2000,273.8,4.62,965,610,5.9375,-11.8,1.6459,8.277,1.4797,0.9257,0.5568,10635.56,27.55
26/12/2000,274.45,4.635,960,616,5.95,-12.15,1.6301,8.2769,1.4829,0.9303,0.5583,10692.44,28.73
27/12/2000,275.25,4.6,969,615.5,5.99,-5,1.6355,8.277,1.4965,0.9312,0.5594,10803.16,28.14
28/12/2000,272.25,4.59,958,618,5.99,2.25,1.634,8.2781,1.4932,0.9296,0.5543,10868.76,26.57
29/12/2000,272.25,4.6,959.45,612.5,5.95,0.8,1.6111,8.2774,1.493,0.9427,0.5588,10786.85,26.85
1/1/2001,272.5,4.6,959.45,612.5,5.98,25.2,1.6105,8.2781,1.4959,0.9423,0.5591,10786.85,26.85
2/1/2001,269.25,4.57,973.5,612.9,5.81,-1.35,1.5983,8.2779,1.5026,0.9517,0.5623,10646.15,29.99
3/1/2001,268.15,4.5,990,623,5.7,37.1,1.6315,8.2773,1.4894,0.928,0.5566,10945.75,26.6
4/1/2001,267.55,4.55,987,629.9,5.55,47,1.6037,8.2781,1.5009,0.9495,0.5663,10912.41,26.97
5/1/2001,268.15,4.57,978,619,5.45,37.1,1.598,8.2775,1.5038,0.957,0.5719,10662.01,28.67
8/1/2001,268.35,4.57,1009,632.5,5.26,29.7,1.6099,8.2778,1.496,0.9467,0.5674,10621.35,29.84
9/1/2001,267.75,4.57,1035,634,5.32,22.5,1.6143,8.2771,1.4884,0.9434,0.5635,10572.55,27.99
10/1/2001,264.95,4.55,1095,640.1,5.38,37.1,1.6295,8.2769,1.4867,0.937,0.5537,10604.27,26.8
11/1/2001,264.25,4.57,1065,632,5.34,21.95,1.6131,8.2767,1.4988,0.9519,0.5603,10609.55,25.79
12/1/2001,264.3,4.63,1065,636.1,5.47,36.9,1.6189,8.2768,1.4786,0.9513,0.5573,10525.38,24.56
15/1/2001,263.65,4.61,1065,640,5.495,36.9,1.6352,8.2767,1.4773,0.942,0.5541,10525.38,24.56
16/1/2001,263.55,4.68,1065,632.6,5.47,40.8,1.6335,8.2766,1.472,0.9427,0.5557,10652.66,25.28
17/1/2001,263.55,4.715,1040,625.5,5.41,45.5,1.6428,8.2764,1.4734,0.9358,0.5532,10584.34,24.93
18/1/2001,264.55,4.8,1040,610.6,5.31,37.9,1.6201,8.2764,1.4727,0.943,0.5585,10678.28,23.37
19/1/2001,264.75,4.745,1050,618.8,5.28,42.5,1.6381,8.2764,1.4628,0.9342,0.5563,10587.59,23.24
22/1/2001,266.95,4.79,1090,625,5.27,39.75,1.6315,8.2782,1.4654,0.9387,0.556,10578.24,23.25
23/1/2001,266.55,4.79,1080,621,5.31,43.65,1.6371,8.2786,1.4687,0.9358,0.5513,10649.81,21.57
24/1/2001,264.7,4.77,1070,606,5.36,54.25,1.6569,8.2786,1.4546,0.9236,0.5437,10646.97,22.03
25/1/2001,264.95,4.8,1050,617,5.33,47.45,1.6518,8.2786,1.4592,0.9244,0.5466,10729.52,22.64
26/1/2001,263.05,4.81,1110.5,615.1,5.29,50.55,1.651,8.2786,1.4554,0.9244,0.5442,10659.98,22.57
29/1/2001,263.05,4.795,1080,601.2,5.27,60.7,1.6573,8.2786,1.4581,0.9172,0.5436,10702.19,22.61
30/1/2001,265.9,4.79,1045,603,5.19,65.7,1.6466,8.2786,1.4625,0.9268,0.5475,10881.2,22.57
31/1/2001,265.85,4.79,1045,603.5,5.12,55.9,1.6354,8.2781,1.4646,0.9366,0.5506,10887.36,22.02
1/2/2001,268.75,4.795,1045,600.4,5.13,44.9,1.6333,8.2772,1.4776,0.9388,0.5531,10983.62,21.66
